Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1,correctness
90,0.7750244140625,0.0050048828125,0.6824557834201389,78.66,4.498272761622512,0,0.0,0.0,0.0,0.0,0.0,True
119,0.7789306640625,0.0150146484375,0.6893166934742647,104.48,4.7777257654390946,0,0.0,0.0,0.0,0.0,0.0,False
143,0.7635498046875,0.0040283203125,0.6832744891826923,126.8,4.961900178655762,0,0.0,0.0,0.0,0.0,0.0,False
116,0.7615966796875,0.0001220703125,0.6797811573949354,102.6,4.7527090163306145,0,0.0,0.0,0.0,0.0,0.0,False
111,0.77001953125,0.0079345703125,0.6980640308277027,99.72,4.708284050189625,0,0.0,0.0,0.0,0.0,0.0,False
71,0.75927734375,0.010498046875,0.6723460882482394,62.3,4.26146035026704,0,0.0,0.0,0.0,0.0,0.0,True
74,0.76611328125,0.015869140625,0.6875560863597973,65.92,4.302869163446916,0,0.0,0.0,0.0,0.0,0.0,False
71,0.7679443359375,0.0029296875,0.6745983714788732,61.8,4.261557664268159,0,0.0,0.0,0.0,0.0,0.0,False
58,0.7684326171875,0.0108642578125,0.6698019093480604,50.14,4.059193066739485,0,0.0,0.0,0.0,0.0,0.0,True
65,0.7569580078125,0.0084228515625,0.6744835486778846,57.4,4.1731497741933925,0,0.0,0.0,0.0,0.0,0.0,True
128,0.7733154296875,0.0057373046875,0.6982049942016602,114.52,4.850827118560149,0,0.0,0.0,0.0,0.0,0.0,False
131,0.777587890625,0.009521484375,0.6863752758229962,114.58,4.873953388394407,0,0.0,0.0,0.0,0.0,0.0,False
109,0.7801513671875,0.0081787109375,0.6900903544294725,95.58,4.690146759067347,0,0.0,0.0,0.0,0.0,0.0,False
160,0.78564453125,0.01123046875,0.7014373779296875,141.7,5.073524932874223,0,0.0,0.0,0.0,0.0,0.0,False
139,0.786376953125,0.0062255859375,0.704380831272482,123.46,4.932795106356533,0,0.0,0.0,0.0,0.0,0.0,False
121,0.771240234375,0.0,0.69249075897469,107.68,4.7945921744723785,0,0.0,0.0,0.0,0.0,0.0,False
179,0.800048828125,0.0205078125,0.7025862539280726,155.8,5.1860272535377225,0,0.0,0.0,0.0,0.0,0.0,False
141,0.7882080078125,0.0068359375,0.6943394004875887,123.1,4.947182353023749,0,0.0,0.0,0.0,0.0,0.0,False
148,0.7950439453125,0.01513671875,0.6954362199113175,128.28,4.995456515496129,0,0.0,0.0,0.0,0.0,0.0,True
87,0.7625732421875,0.0152587890625,0.6747752222521551,76.32,4.464732051659846,0,0.0,0.0,0.0,0.0,0.0,True
76,0.759521484375,0.014892578125,0.668408845600329,66.28,4.329522743195595,0,0.0,0.0,0.0,0.0,0.0,True
92,0.761962890625,0.0069580078125,0.6691337253736414,80.14,4.520851795680109,0,0.0,0.0,0.0,0.0,0.0,True
51,0.758544921875,0.010986328125,0.6712526807598039,44.7,3.9304388814913898,0,0.0,0.0,0.0,0.0,0.0,True
101,0.7786865234375,0.00244140625,0.6870636892790841,88.4,4.613634496433513,0,0.0,0.0,0.0,0.0,0.0,True
93,0.7689208984375,0.0,0.6817718834005376,81.74,4.531229246631564,0,0.0,0.0,0.0,0.0,0.0,False
53,0.744384765625,0.001953125,0.6675357458726415,47.0,3.9690681209260332,0,0.0,0.0,0.0,0.0,0.0,True
73,0.763427734375,0.0003662109375,0.6788129414597602,64.32,4.2892036305325645,0,0.0,0.0,0.0,0.0,0.0,False
65,0.7601318359375,0.0128173828125,0.6773869441105769,57.4,4.1733301652468,0,0.0,0.0,0.0,0.0,0.0,False
81,0.75732421875,0.0006103515625,0.6850857204861112,72.68,4.393264999532028,0,0.0,0.0,0.0,0.0,0.0,False
81,0.78076171875,0.0235595703125,0.6807017385223766,70.06,4.393106327480351,0,0.0,0.0,0.0,0.0,0.0,False
117,0.77978515625,0.010498046875,0.6864013671875,102.06,4.761090342258495,0,0.0,0.0,0.0,0.0,0.0,False
120,0.794189453125,0.010009765625,0.6972747802734375,104.46,4.786115758277279,0,0.0,0.0,0.0,0.0,0.0,False
114,0.783935546875,0.0009765625,0.6972452799479166,100.46,4.734822984861191,0,0.0,0.0,0.0,0.0,0.0,False
92,0.772705078125,0.004638671875,0.6812757409137228,80.4,4.520446211839664,0,0.0,0.0,0.0,0.0,0.0,False
127,0.7918701171875,0.01318359375,0.6895088736466536,109.62,4.842731048912771,0,0.0,0.0,0.0,0.0,0.0,False
112,0.7974853515625,0.0220947265625,0.6849877493722099,95.28,4.716866770991858,0,0.0,0.0,0.0,0.0,0.0,False
71,0.748291015625,0.001953125,0.6731816681338029,63.26,4.261513214339647,0,0.0,0.0,0.0,0.0,0.0,False
81,0.793212890625,0.0478515625,0.6721462673611112,68.06,4.393287471182807,0,0.0,0.0,0.0,0.0,0.0,False
75,0.8226318359375,0.0576171875,0.6703352864583333,60.52,4.315848933133768,0,0.0,0.0,0.0,0.0,0.0,False
116,0.7838134765625,0.001220703125,0.6968436405576509,102.18,4.752048656450796,0,0.0,0.0,0.0,0.0,0.0,False
98,0.7586669921875,0.0009765625,0.6895739496970663,88.32,4.5835162167422965,0,0.0,0.0,0.0,0.0,0.0,False
120,0.7823486328125,0.0240478515625,0.6994476318359375,106.36,4.786173813559113,0,0.0,0.0,0.0,0.0,0.0,True
86,0.773193359375,0.0023193359375,0.6739601312681686,74.22,4.453115760762928,0,0.0,0.0,0.0,0.0,0.0,True
80,0.77294921875,0.01025390625,0.6856353759765625,70.32,4.380762584446339,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7596435546875,0.0062255859375,0.6782741316829819,73.42,4.417590370083117,0,0.0,0.0,0.0,0.0,0.0,True
159,0.7919921875,0.0074462890625,0.7117006313875787,141.52,5.067197063137609,0,0.0,0.0,0.0,0.0,0.0,False
136,0.77197265625,0.01123046875,0.6873536951401654,120.04,4.911488921417127,0,0.0,0.0,0.0,0.0,0.0,True
88,0.7589111328125,0.005859375,0.6753040660511364,77.6,4.476161567822303,0,0.0,0.0,0.0,0.0,0.0,True
87,0.7806396484375,0.0155029296875,0.6831377402119253,75.42,4.464309900715934,0,0.0,0.0,0.0,0.0,0.0,True
109,0.8173828125,0.0556640625,0.6975422430475917,92.24,4.69025212349548,0,0.0,0.0,0.0,0.0,0.0,False
106,0.8240966796875,0.0589599609375,0.6888139832694575,87.86,4.661772728613538,0,0.0,0.0,0.0,0.0,0.0,False
96,0.748779296875,0.000732421875,0.6745249430338541,85.66,4.563077792150104,0,0.0,0.0,0.0,0.0,0.0,False
133,0.7857666015625,0.013427734375,0.7005798798754699,117.6,4.888844804273273,0,0.0,0.0,0.0,0.0,0.0,True
135,0.77294921875,0.0018310546875,0.6853117766203703,118.8,4.90417381200478,0,0.0,0.0,0.0,0.0,0.0,False
115,0.7646484375,0.0030517578125,0.6822138247282609,101.72,4.743505688622872,0,0.0,0.0,0.0,0.0,0.0,False
92,0.76318359375,0.0054931640625,0.6805327042289402,81.36,4.520386280598455,0,0.0,0.0,0.0,0.0,0.0,True
63,0.746337890625,0.00390625,0.6740063864087301,56.32,4.141817279310816,0,0.0,0.0,0.0,0.0,0.0,False
67,0.7510986328125,0.000732421875,0.6732305270522388,59.48,4.203194047857864,0,0.0,0.0,0.0,0.0,0.0,True
52,0.7626953125,0.0098876953125,0.6739478478064904,45.52,3.9500090125437395,0,0.0,0.0,0.0,0.0,0.0,True
69,0.754150390625,0.00830078125,0.6774230072463768,61.42,4.232846189204329,0,0.0,0.0,0.0,0.0,0.0,True
60,0.7529296875,0.0015869140625,0.674591064453125,53.32,4.092868688907687,0,0.0,0.0,0.0,0.0,0.0,False
64,0.7567138671875,0.0101318359375,0.6807575225830078,57.1,4.157399424818118,0,0.0,0.0,0.0,0.0,0.0,False
65,0.7642822265625,0.007080078125,0.6805645282451923,57.44,4.172804840071769,0,0.0,0.0,0.0,0.0,0.0,False
76,0.7567138671875,0.0030517578125,0.673932527240954,67.12,4.329490895093173,0,0.0,0.0,0.0,0.0,0.0,False
103,0.7584228515625,0.0086669921875,0.6797005366353155,91.56,4.633552030264719,0,0.0,0.0,0.0,0.0,0.0,False
111,0.7716064453125,0.004638671875,0.6896037883586712,98.28,4.708296167651781,0,0.0,0.0,0.0,0.0,0.0,True
88,0.7598876953125,0.0169677734375,0.6833121559836648,78.48,4.476130195933072,0,0.0,0.0,0.0,0.0,0.0,False
56,0.75634765625,0.001708984375,0.6705714634486607,49.22,4.023784080023667,0,0.0,0.0,0.0,0.0,0.0,False
75,0.76123046875,0.006103515625,0.673623046875,65.8,4.316131808533762,0,0.0,0.0,0.0,0.0,0.0,False
119,0.7750244140625,0.0106201171875,0.6857592157956933,104.22,4.777908764856755,0,0.0,0.0,0.0,0.0,0.0,True
113,0.79443359375,0.004638671875,0.6880001642007744,97.1,4.725709972125862,0,0.0,0.0,0.0,0.0,0.0,True
94,0.779296875,0.0069580078125,0.6949371987200798,82.94,4.541708275375663,0,0.0,0.0,0.0,0.0,0.0,False
112,0.821533203125,0.04638671875,0.688704354422433,93.12,4.71685169765174,0,0.0,0.0,0.0,0.0,0.0,True
69,0.759765625,0.00341796875,0.6764517521512681,61.0,4.232974912843875,0,0.0,0.0,0.0,0.0,0.0,False
86,0.7659912109375,0.0074462890625,0.6789408839026163,75.54,4.453321559579648,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7657470703125,0.0010986328125,0.6854042145143072,73.72,4.417592170540237,0,0.0,0.0,0.0,0.0,0.0,True
87,0.7794189453125,0.020263671875,0.6764519351652298,74.8,4.464715841553621,0,0.0,0.0,0.0,0.0,0.0,False
97,0.797119140625,0.027099609375,0.6953854904961341,83.9,4.573361106756261,0,0.0,0.0,0.0,0.0,0.0,False
94,0.7633056640625,0.012451171875,0.6770746758643617,82.7,4.541983867012015,0,0.0,0.0,0.0,0.0,0.0,False
89,0.7637939453125,0.008544921875,0.6711864685744382,77.54,4.487634154894118,0,0.0,0.0,0.0,0.0,0.0,False
96,0.775146484375,0.0145263671875,0.6780370076497396,83.24,4.563143875052741,0,0.0,0.0,0.0,0.0,0.0,False
80,0.759765625,0.00341796875,0.6777816772460937,70.78,4.3804183922386,0,0.0,0.0,0.0,0.0,0.0,False
73,0.7655029296875,0.008056640625,0.6718632946275684,63.5,4.289111596396422,0,0.0,0.0,0.0,0.0,0.0,True
95,0.7578125,0.0030517578125,0.6834459806743421,84.86,4.552712535696694,0,0.0,0.0,0.0,0.0,0.0,True
110,0.773193359375,0.0054931640625,0.692203036221591,97.64,4.699105071072139,0,0.0,0.0,0.0,0.0,0.0,False
132,0.7852783203125,0.012451171875,0.6964213053385416,116.06,4.88149596725939,0,0.0,0.0,0.0,0.0,0.0,False
100,0.7843017578125,0.0146484375,0.70130126953125,88.74,4.603702530494993,0,0.0,0.0,0.0,0.0,0.0,True
139,0.78173828125,0.0018310546875,0.7067150966726619,124.46,4.932815390987175,0,0.0,0.0,0.0,0.0,0.0,True
51,0.7470703125,0.0029296875,0.6658815870098039,45.0,3.9305654027678094,0,0.0,0.0,0.0,0.0,0.0,True
90,0.7706298828125,0.008056640625,0.6889092339409723,79.78,4.4982146490162105,0,0.0,0.0,0.0,0.0,0.0,False
72,0.787109375,0.018798828125,0.6660054524739584,60.4,4.275251812840718,0,0.0,0.0,0.0,0.0,0.0,False
70,0.75732421875,0.0010986328125,0.6768258231026786,61.98,4.247261876710311,0,0.0,0.0,0.0,0.0,0.0,False
68,0.757568359375,0.015625,0.6698500689338235,59.58,4.2182630701122426,0,0.0,0.0,0.0,0.0,0.0,True
72,0.7911376953125,0.0452880859375,0.6707543267144097,60.52,4.275511115121406,0,0.0,0.0,0.0,0.0,0.0,True
100,0.7647705078125,0.001708984375,0.671318359375,87.02,4.603826259333285,0,0.0,0.0,0.0,0.0,0.0,True
79,0.7613525390625,0.01123046875,0.6720326097705697,69.18,4.368072254949281,0,0.0,0.0,0.0,0.0,0.0,False
97,0.74609375,0.002685546875,0.6770950789304123,87.26,4.57333119202281,0,0.0,0.0,0.0,0.0,0.0,False
93,0.7659912109375,0.0052490234375,0.678233156922043,81.6,4.531080740187389,0,0.0,0.0,0.0,0.0,0.0,True
86,0.7642822265625,0.0089111328125,0.6852615711300872,76.48,4.452958025690463,0,0.0,0.0,0.0,0.0,0.0,True
68,0.7684326171875,0.0184326171875,0.674102783203125,59.12,4.218189252383007,0,0.0,0.0,0.0,0.0,0.0,False
63,0.7662353515625,0.00048828125,0.6693212115575397,54.54,4.141737192283552,0,0.0,0.0,0.0,0.0,0.0,True
94,0.7745361328125,0.01611328125,0.6782823927859043,81.6,4.541963549350396,0,0.0,0.0,0.0,0.0,0.0,True
124,0.77880859375,0.006591796875,0.6838487194430444,107.9,4.819019360192822,0,0.0,0.0,0.0,0.0,0.0,False
103,0.7784423828125,0.0103759765625,0.6752230449787622,88.48,4.633589727674612,0,0.0,0.0,0.0,0.0,0.0,True
78,0.7686767578125,0.010009765625,0.6735683343349359,67.82,4.355649399418527,0,0.0,0.0,0.0,0.0,0.0,True
78,0.75537109375,0.0009765625,0.6683474809695513,68.4,4.355435766265271,0,0.0,0.0,0.0,0.0,0.0,False
102,0.7672119140625,0.0006103515625,0.6886070101868873,90.7,4.623599822470687,0,0.0,0.0,0.0,0.0,0.0,False
55,0.743896484375,0.00390625,0.6619096235795454,48.52,4.005973826578851,0,0.0,0.0,0.0,0.0,0.0,False
74,0.7542724609375,0.0076904296875,0.6716852961359797,65.28,4.302843497934372,0,0.0,0.0,0.0,0.0,0.0,False
72,0.7587890625,0.0062255859375,0.6720767550998263,63.14,4.275521519180979,0,0.0,0.0,0.0,0.0,0.0,False
98,0.7791748046875,0.004638671875,0.6863104372608418,85.6,4.583235594720748,0,0.0,0.0,0.0,0.0,0.0,False
102,0.78369140625,0.0189208984375,0.692782532935049,89.42,4.623699519031302,0,0.0,0.0,0.0,0.0,0.0,False
73,0.8372802734375,0.0758056640625,0.6808128879494864,58.8,4.288879438695767,0,0.0,0.0,0.0,0.0,0.0,False
84,0.769287109375,0.0048828125,0.6769234793526786,73.3,4.429873356859141,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7808837890625,0.0201416015625,0.6915783250188253,72.92,4.417483540957785,0,0.0,0.0,0.0,0.0,0.0,False
92,0.76806640625,0.0152587890625,0.6779267684273098,80.52,4.520640018942709,0,0.0,0.0,0.0,0.0,0.0,False
88,0.75146484375,0.005615234375,0.6795293634588068,78.74,4.476208144455489,0,0.0,0.0,0.0,0.0,0.0,False
86,0.761962890625,0.011474609375,0.6828641669694767,76.4,4.453240585347159,0,0.0,0.0,0.0,0.0,0.0,True
109,0.76123046875,0.01025390625,0.6871013116399083,97.48,4.690115083875955,0,0.0,0.0,0.0,0.0,0.0,False
106,0.82568359375,0.04833984375,0.6806640625,86.74,4.661585720365442,0,0.0,0.0,0.0,0.0,0.0,False
140,0.844970703125,0.078369140625,0.6898568289620536,113.42,4.940198592438847,0,0.0,0.0,0.0,0.0,0.0,True
76,0.7921142578125,0.010009765625,0.6903911389802632,65.68,4.328895976645036,0,0.0,0.0,0.0,0.0,0.0,False
88,0.77294921875,0.0107421875,0.6851612437855114,77.34,4.475935827989133,0,0.0,0.0,0.0,0.0,0.0,False
55,0.7742919921875,0.0257568359375,0.672183504971591,47.32,4.005642969648828,0,0.0,0.0,0.0,0.0,0.0,False
87,0.8206787109375,0.0108642578125,0.6879012886135057,72.26,4.46424780948831,0,0.0,0.0,0.0,0.0,0.0,False
82,0.8101806640625,0.05712890625,0.6771984565548781,67.92,4.405326248479359,0,0.0,0.0,0.0,0.0,0.0,False
92,0.761474609375,0.0015869140625,0.67181396484375,80.4,4.520615529306506,0,0.0,0.0,0.0,0.0,0.0,False
78,0.7576904296875,0.006591796875,0.6788267477964743,69.24,4.355169550216475,0,0.0,0.0,0.0,0.0,0.0,False
119,0.77490234375,0.001708984375,0.6935388901654411,105.52,4.777680134695119,0,0.0,0.0,0.0,0.0,0.0,False
55,0.765869140625,0.0018310546875,0.6867076526988637,48.86,4.005448990487321,0,0.0,0.0,0.0,0.0,0.0,False
105,0.7779541015625,0.02734375,0.6872047061011904,91.88,4.652482588620684,0,0.0,0.0,0.0,0.0,0.0,False
85,0.7666015625,0.004150390625,0.6806554457720588,74.8,4.441279630515469,0,0.0,0.0,0.0,0.0,0.0,False
112,0.794677734375,0.0045166015625,0.7064895629882812,98.56,4.716846029683966,0,0.0,0.0,0.0,0.0,0.0,False
89,0.787353515625,0.0029296875,0.6961409322331461,78.0,4.486912821625035,0,0.0,0.0,0.0,0.0,0.0,False
90,0.7626953125,0.0062255859375,0.6825046115451389,79.82,4.498270750036053,0,0.0,0.0,0.0,0.0,0.0,True
78,0.75634765625,0.005859375,0.6738719451121795,68.88,4.355575652384499,0,0.0,0.0,0.0,0.0,0.0,False
85,0.7705078125,0.004638671875,0.675930606617647,73.94,4.441383140390622,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7685546875,0.0111083984375,0.6984436770519579,74.72,4.4172275105670025,0,0.0,0.0,0.0,0.0,0.0,False
77,0.7567138671875,0.001953125,0.6818942775974026,68.74,4.342510259729758,0,0.0,0.0,0.0,0.0,0.0,False
154,0.7713623046875,0.00244140625,0.6979132317877436,138.16,5.035357179716013,0,0.0,0.0,0.0,0.0,0.0,True
118,0.8157958984375,0.029052734375,0.7114112983315678,102.1,4.769059753909734,0,0.0,0.0,0.0,0.0,0.0,False
134,0.7689208984375,0.0169677734375,0.684395405783582,118.2,4.896203845172678,0,0.0,0.0,0.0,0.0,0.0,True
122,0.76611328125,0.005126953125,0.6925178903048156,109.32,4.802374368185683,0,0.0,0.0,0.0,0.0,0.0,False
116,0.74853515625,0.0009765625,0.6789445548221983,104.28,4.752318113522104,0,0.0,0.0,0.0,0.0,0.0,True
134,0.7677001953125,0.00927734375,0.6795453882929104,117.58,4.896399755360111,0,0.0,0.0,0.0,0.0,0.0,False
98,0.8017578125,0.0181884765625,0.7088784976881377,85.84,4.583116604921984,0,0.0,0.0,0.0,0.0,0.0,False
118,0.7713623046875,0.0030517578125,0.692997302039195,104.98,4.769213578671944,0,0.0,0.0,0.0,0.0,0.0,True
147,0.82666015625,0.0540771484375,0.7001413358312075,123.52,4.989260072450559,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7713623046875,0.00341796875,0.689910888671875,92.26,4.643154316199519,0,0.0,0.0,0.0,0.0,0.0,True
95,0.756103515625,0.0013427734375,0.6867958470394737,85.54,4.552775675425817,0,0.0,0.0,0.0,0.0,0.0,True
102,0.7718505859375,0.015380859375,0.6828756893382353,89.46,4.623804116227599,0,0.0,0.0,0.0,0.0,0.0,False
88,0.764892578125,0.0057373046875,0.6781297163529829,77.32,4.47603476776617,0,0.0,0.0,0.0,0.0,0.0,False
97,0.7802734375,0.000244140625,0.6880474287210051,84.9,4.573514549101609,0,0.0,0.0,0.0,0.0,0.0,False
143,0.77490234375,0.006103515625,0.7028825666520979,128.64,4.961966287140207,0,0.0,0.0,0.0,0.0,0.0,False
120,0.79248046875,0.0108642578125,0.7021738688151041,105.3,4.785896494246752,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7698974609375,0.01025390625,0.68829345703125,92.14,4.643228718967835,0,0.0,0.0,0.0,0.0,0.0,True
64,0.775634765625,0.0135498046875,0.6814975738525391,55.7,4.156694835418984,0,0.0,0.0,0.0,0.0,0.0,False
78,0.7891845703125,0.022216796875,0.6810334034455128,66.76,4.355083695329245,0,0.0,0.0,0.0,0.0,0.0,False
89,0.766357421875,0.00537109375,0.6728707645716292,77.44,4.487391848379957,0,0.0,0.0,0.0,0.0,0.0,False
117,0.8089599609375,0.0086669921875,0.6913426065037394,99.2,4.760497180615153,0,0.0,0.0,0.0,0.0,0.0,False
59,0.73974609375,0.0029296875,0.6703232587394068,52.94,4.076443160560951,0,0.0,0.0,0.0,0.0,0.0,False
80,0.852783203125,0.0869140625,0.68382568359375,63.66,4.380321931154993,0,0.0,0.0,0.0,0.0,0.0,False
85,0.7830810546875,0.00927734375,0.6932717715992647,74.56,4.440888971470784,0,0.0,0.0,0.0,0.0,0.0,False
101,0.7593994140625,0.00439453125,0.6920020981590347,91.14,4.613895037095689,0,0.0,0.0,0.0,0.0,0.0,False
75,0.7762451171875,0.0352783203125,0.6730615234375,64.5,4.31628472632427,0,0.0,0.0,0.0,0.0,0.0,False
76,0.7691650390625,0.0068359375,0.6873923853824013,67.36,4.329220696147644,0,0.0,0.0,0.0,0.0,0.0,False
51,0.7652587890625,0.0054931640625,0.6751613242953431,44.6,3.930606931075304,0,0.0,0.0,0.0,0.0,0.0,False
77,0.7724609375,0.0185546875,0.6794275060876623,67.1,4.342661669872537,0,0.0,0.0,0.0,0.0,0.0,False
129,0.7933349609375,0.00146484375,0.6974473110465116,112.4,4.857751085447227,0,0.0,0.0,0.0,0.0,0.0,False
89,0.772216796875,0.015869140625,0.6869362820400281,78.36,4.48715454876481,0,0.0,0.0,0.0,0.0,0.0,False
78,0.768310546875,0.008056640625,0.6785982572115384,68.18,4.3555977341926315,0,0.0,0.0,0.0,0.0,0.0,True
71,0.7698974609375,0.0169677734375,0.680328798965669,62.18,4.261306698409037,0,0.0,0.0,0.0,0.0,0.0,False
64,0.75341796875,0.005859375,0.6713027954101562,56.54,4.157534944386725,0,0.0,0.0,0.0,0.0,0.0,True
125,0.781005859375,0.0078125,0.6899658203125,109.48,4.827006715864297,0,0.0,0.0,0.0,0.0,0.0,True
145,0.8018798828125,0.024658203125,0.6972799366918103,125.0,4.975226029011247,0,0.0,0.0,0.0,0.0,0.0,False
115,0.793701171875,0.02001953125,0.6805515455163044,97.86,4.7433347996287605,0,0.0,0.0,0.0,0.0,0.0,False
117,0.7742919921875,0.0079345703125,0.6806724091880342,101.98,4.760964374570242,0,0.0,0.0,0.0,0.0,0.0,False
172,0.8282470703125,0.0379638671875,0.7007545648619186,144.36,5.145727760138451,0,0.0,0.0,0.0,0.0,0.0,True
170,0.8076171875,0.0291748046875,0.7012372185202206,146.54,5.1341171131162575,0,0.0,0.0,0.0,0.0,0.0,False
159,0.841064453125,0.03857421875,0.7170847766804245,134.4,5.066728085102728,0,0.0,0.0,0.0,0.0,0.0,False
69,0.764892578125,0.00830078125,0.6748011492300725,60.26,4.2327626830816385,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7880859375,0.0032958984375,0.6786138695406626,70.88,4.4175053663162505,0,0.0,0.0,0.0,0.0,0.0,True
107,0.7901611328125,0.025146484375,0.6868040851343458,92.36,4.671360435221505,0,0.0,0.0,0.0,0.0,0.0,False
79,0.771240234375,0.01416015625,0.6803642948971519,69.12,4.368101279981745,0,0.0,0.0,0.0,0.0,0.0,True
142,0.7767333984375,0.002197265625,0.6939000949053697,125.72,4.954330577540201,0,0.0,0.0,0.0,0.0,0.0,True
128,0.764404296875,0.0009765625,0.6868829727172852,113.92,4.85076871579356,0,0.0,0.0,0.0,0.0,0.0,False
148,0.7735595703125,0.0032958984375,0.6970429291596284,132.2,4.995784533709111,0,0.0,0.0,0.0,0.0,0.0,True
88,0.7650146484375,0.006591796875,0.6936548406427557,79.08,4.476142225986772,0,0.0,0.0,0.0,0.0,0.0,True
68,0.7537841796875,0.0118408203125,0.6725912655101103,60.08,4.218321183557175,0,0.0,0.0,0.0,0.0,0.0,False
81,0.7667236328125,0.01220703125,0.6783763744212963,71.04,4.393148225153753,0,0.0,0.0,0.0,0.0,0.0,False
88,0.7718505859375,0.0181884765625,0.6780659068714489,76.66,4.476031455857909,0,0.0,0.0,0.0,0.0,0.0,False
68,0.765625,0.0103759765625,0.6784614114200368,59.74,4.21816356476312,0,0.0,0.0,0.0,0.0,0.0,True
72,0.7642822265625,0.013671875,0.6771240234375,63.28,4.275349489319897,0,0.0,0.0,0.0,0.0,0.0,False
178,0.8128662109375,0.0325927734375,0.6989286615607444,151.78,5.180542935764563,0,0.0,0.0,0.0,0.0,0.0,False
181,0.7823486328125,0.0048828125,0.699340145890884,160.32,5.196981828630159,0,0.0,0.0,0.0,0.0,0.0,False
168,0.8128662109375,0.01708984375,0.6935780843098959,142.1,5.122502169738198,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7689208984375,0.0107421875,0.6798025948660714,61.34,4.247059165638745,0,0.0,0.0,0.0,0.0,0.0,False
102,0.77197265625,0.008056640625,0.6799471986060049,89.04,4.623565753682961,0,0.0,0.0,0.0,0.0,0.0,False
71,0.76708984375,0.009521484375,0.6770982339348591,62.08,4.261338071235538,0,0.0,0.0,0.0,0.0,0.0,True
77,0.764892578125,0.0035400390625,0.6714770824878247,66.98,4.342530869375672,0,0.0,0.0,0.0,0.0,0.0,False
72,0.7772216796875,0.01318359375,0.6732652452256944,61.92,4.275456781530359,0,0.0,0.0,0.0,0.0,0.0,False
65,0.745361328125,0.000244140625,0.6756047175480769,58.32,4.173062066108966,0,0.0,0.0,0.0,0.0,0.0,True
88,0.7567138671875,0.0118408203125,0.6764262806285511,78.04,4.476136227018998,0,0.0,0.0,0.0,0.0,0.0,True
74,0.76953125,0.00927734375,0.678432155299831,64.68,4.302761821007033,0,0.0,0.0,0.0,0.0,0.0,False
97,0.7733154296875,0.001953125,0.6854159954896907,85.38,4.573197490323075,0,0.0,0.0,0.0,0.0,0.0,False
98,0.767578125,0.0115966796875,0.6863764548788265,86.9,4.58340414981492,0,0.0,0.0,0.0,0.0,0.0,False
94,0.766357421875,0.0045166015625,0.678960272606383,82.58,4.54231367691819,0,0.0,0.0,0.0,0.0,0.0,False
55,0.7669677734375,0.01220703125,0.6763227982954545,48.12,4.005871766667923,0,0.0,0.0,0.0,0.0,0.0,False
82,0.752197265625,0.0010986328125,0.6836845584032012,73.92,4.405505423573611,0,0.0,0.0,0.0,0.0,0.0,False
60,0.77392578125,0.0118408203125,0.6736653645833334,51.76,4.092864203581742,0,0.0,0.0,0.0,0.0,0.0,True
76,0.7659912109375,0.0078125,0.6809114155016447,66.96,4.329278537392152,0,0.0,0.0,0.0,0.0,0.0,False
63,0.759521484375,0.007568359375,0.6715494791666666,55.22,4.141917686222773,0,0.0,0.0,0.0,0.0,0.0,True
69,0.818603515625,0.05859375,0.6687436311141305,56.0,4.232507692482963,0,0.0,0.0,0.0,0.0,0.0,False
64,0.7938232421875,0.0235595703125,0.6730880737304688,53.76,4.156911572319265,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7667236328125,0.0233154296875,0.6802403041294642,61.54,4.247103064463311,0,0.0,0.0,0.0,0.0,0.0,False
64,0.75634765625,0.024169921875,0.6669807434082031,55.94,4.157583849118488,0,0.0,0.0,0.0,0.0,0.0,False
57,0.7508544921875,0.0093994140625,0.667833830180921,50.26,4.041901983775938,0,0.0,0.0,0.0,0.0,0.0,True
66,0.7529296875,0.00732421875,0.6727257930871212,58.44,4.188447411210239,0,0.0,0.0,0.0,0.0,0.0,True
69,0.7662353515625,0.0042724609375,0.6840855695199275,61.08,4.232795814698757,0,0.0,0.0,0.0,0.0,0.0,False
60,0.77001953125,0.0164794921875,0.6806742350260416,52.58,4.092797351478361,0,0.0,0.0,0.0,0.0,0.0,False
58,0.7528076171875,0.000732421875,0.6672994679418104,51.04,4.059165086229568,0,0.0,0.0,0.0,0.0,0.0,True
68,0.7677001953125,0.00146484375,0.6699021283318015,58.84,4.218030383250431,0,0.0,0.0,0.0,0.0,0.0,True
58,0.75390625,0.005615234375,0.6669921875,50.86,4.059070682177069,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7490234375,0.001953125,0.6758021763392857,62.52,4.247162785944985,0,0.0,0.0,0.0,0.0,0.0,False
50,0.7669677734375,0.0072021484375,0.66877197265625,43.2,3.9105241586279074,0,0.0,0.0,0.0,0.0,0.0,False
